@RELATION skeleton

@ATTRIBUTE x0 REAL
@ATTRIBUTE y0 REAL
@ATTRIBUTE z0 REAL
@ATTRIBUTE x1 REAL
@ATTRIBUTE y1 REAL
@ATTRIBUTE z1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y2 REAL
@ATTRIBUTE z2 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE y5 REAL
@ATTRIBUTE z5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE y6 REAL
@ATTRIBUTE z6 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE y8 REAL
@ATTRIBUTE z8 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE y11 REAL
@ATTRIBUTE z11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE y12 REAL
@ATTRIBUTE z12 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE y14 REAL
@ATTRIBUTE z14 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE y16 REAL
@ATTRIBUTE z16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE y17 REAL
@ATTRIBUTE z17 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE y19 REAL
@ATTRIBUTE z19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE y20 REAL
@ATTRIBUTE z20 REAL
@ATTRIBUTE x21 REAL
@ATTRIBUTE y21 REAL
@ATTRIBUTE z21 REAL
@ATTRIBUTE x23 REAL
@ATTRIBUTE y23 REAL
@ATTRIBUTE z23 REAL
@ATTRIBUTE class {sitting, standing}

@DATA
226.47252,87.07775,2445279,242.94092,133.4092,2422973,258.59476,178.87544,2398.8535,206.74332,144.47278,2402915,223.94505,207.7581,2339.7107,267.0219,256.71368,2261406,278.54413,122.52726,2443.0305,301.69235,176.1954,2380.1238,299.7367,238.13678,2289.5876,252.44533,232.5482,2362.5935,243.81917,331.70172,2390.3916,216.40364,444.9625,2340.2366,296.46283,218.05641,2386875,293.24155,316.72507,2415.0234,294.3136,435.9664,2405.2617,standing
225.26599,88.88418,2447.8723,242.60506,134.5544,2423.8352,259.30347,179.55247,2398.5146,206.74963,146.55641,2405.3713,224.60434,206.90648,2342902,267.87897,255.44044,2263569,277.91837,122.733864,2442.2993,301.62546,173.67776,2380.71,300.91977,235.68855,2292.0815,254.41188,233.34084,2362.0156,244.3559,332.81165,2381.7917,215.81288,447.76788,2331.5662,298.0987,217.75407,2384.3726,292.9705,316.86115,2403.5818,294.55142,439.76917,2393.9412,standing
223.93494,90.83998,2456.9043,241.8143,135.56435,2426281,259.2002,179.9515,2396898,206.35257,148.43523,2411545,224.73997,208.26631,2343561,268.57092,256.15942,2263108,276.84787,122.84886,2441.0168,301.5566,173.62296,2380.4417,301.35944,235.5723,2291051,255.19237,233.75038,2358.5906,244.8751,333.49643,2375473,216.91765,447.53595,2333.1523,298.67902,217.19292,2376.4395,294.34247,316.68005,2395702,294.8385,439246,2390.2402,standing
222.37657,89.156265,2465.78,240.69951,133.40207,2432405,258.25323,177.27533,2399.1753,205.34126,146.34657,2416.3464,225.21759,208.46179,2344.2922,269.3352,256.01044,2263.2756,275.59393,120.62736,2448.4636,300.43045,170.56921,2377.7834,302.38144,232.70628,2292.0334,254.49734,230.78372,2356.2249,244.25313,330.16687,2382.1892,215.39406,445.72955,2336.0476,297.9243,214.04703,2375.6663,294.71478,313.2831,2402888,293.59808,438.44797,2398.9646,standing
222.18436,89418,2472.4155,240.46855,133.15784,2434.9912,258.0952,176.70972,2398894,205.18794,146.20193,2418944,224.75569,207.2127,2346.7776,268.51233,254.80591,2264.57,275.2872,120.28453,2451038,299.0866,170.36607,2375.2295,302.65887,232.57748,2290.6763,254.45334,230.07463,2353083,244.99455,329.74817,2377.8936,216.05655,446.4049,2330.5835,297.88904,213.17943,2372511,294.7651,312.72546,2396.1484,294.64758,439.16357,2391.2434,standing
221.96664,89.14286,2465.4136,240.33852,133.36449,2431147,258.0025,177.19424,2397519,205.02946,146.48596,2416.0923,224.03348,206.59634,2347083,267.2648,254.34857,2262.6052,275.21295,120.404526,2446.2017,298.8409,168.98187,2374.0688,301.46915,231.24701,2289.5056,254.3739,230.76616,2354.7766,245.00761,330.4978,2377.3518,216.57553,446.1187,2336.1982,297.79684,213.84113,2373.0056,294.1132,313.48947,2393.2522,294.21887,439.87006,2394.8513,standing
222.5368,89.37403,2465.2522,240.52446,133.6578,2430.5583,257.82437,177.62585,2396562,205.20328,146.70428,2417.9092,224.17197,207.31033,2348.0615,267.43353,254.84706,2262.1836,275.47992,120.746445,2443.2078,299.24557,169.38411,2372.7368,301.09036,231.86247,2289.56,253.77864,231.25977,2354907,244.00748,331.22433,2372.0203,215.52399,446.34427,2335.8406,297.32446,214.51302,2370.2244,293.33633,314.27588,2390194,293.98883,439.91577,2393.3901,standing
224.48943,91.861694,2451.2283,241.75761,136.74315,2419908,258.44476,181.50243,2389.5713,206.33086,149.71303,2413.1838,225.15411,209.72195,2341.8376,268.97458,257.25925,2257238,276.98804,123.84516,2426.6323,301.54172,172.82722,2367.7656,300.09055,235.56635,2284.1099,253.64249,235.61537,2355.1636,242.79901,335.3154,2374034,215.7526,446.38834,2336.6008,297.40408,219.23845,2363.3054,292.20355,318.26355,2401.3196,295365,441.46246,2388.6917,standing
225.41512,92.793945,2447.61,241.6359,137.96342,2415.1748,257.31384,183.21486,2384.8398,206.00726,150.39047,2411.5063,225.71771,211.13968,2338604,269.12445,259.57074,2256.4766,277.15643,125.57406,2418843,301.03235,176.39195,2360.6155,299.69595,239.55223,2277876,251.31313,237.43161,2352.2842,241.33374,336.92477,2378.3538,215.00108,446.21194,2337743,295.4368,221.84772,2356.7258,291.74573,320.69318,2403.0452,293.53497,441.70612,2391.2195,standing
225.72346,92.606064,2446.1917,241.8798,137.77199,2413.3628,257.4902,183.09702,2383.1309,206.13377,150.05635,2408.5042,224.57271,211.1563,2336.6248,268.35635,259.55692,2256.8704,277.48218,125.53698,2418.2214,301.11142,177.66504,2358.5051,300.09402,240.89262,2275222,251.36224,237.32368,2349.9575,242.60022,336.81073,2379.9436,216.68913,444.9347,2335.5078,295.58597,221.86919,2355.8403,293.25595,320.71826,2403.6338,294.76797,439.17014,2394503,standing
226.27446,92.61381,2447.6245,242.6078,137.62666,2413.2273,258.44333,182.82939,2382354,206.85959,149.99594,2407.0925,224.66298,210.26337,2334344,268.14374,259.23694,2256.5452,278.1747,125.32012,2419.3618,301.26978,176.90942,2358338,300.30603,240085,2274.6614,252.55603,237.04175,2347.7668,243.21924,336.3803,2380761,217.75275,445.27527,2335.9421,296.7635,221.42108,2355.1948,294.1395,320.25305,2403.7769,295.28207,438.2938,2399.1526,standing
229.20338,93.118225,2436.4307,244.68517,139.01077,2406.8882,259938,184.86322,2380.2188,208.58136,150.73189,2399335,225.8238,212.37947,2329.4941,269.0514,261.83286,2251.1145,280.56308,127.36301,2414.4417,303.60294,179.82143,2354021,300.23166,243.27025,2272.03,253.26942,239.1839,2348976,241.48172,338.6635,2373.6663,215.99458,446.5194,2338.3794,297.71722,224.35458,2358.1223,293.1714,322.91544,2406.8494,294.82452,439.75497,2399.0781,standing
238.16795,90.2692,2432.2646,250.28522,137.18976,2404.4219,262.07126,184.15726,2378.8318,213.19238,145.75577,2390.8667,226.66676,211.27823,2321.7405,268.89453,262.8014,2252.1968,286.96216,128.71979,2417.9773,306.02518,180.01932,2365646,299.94223,242.72992,2280.6372,251.29655,237.76714,2345.0332,239.09962,336.72983,2379.8901,215.03929,446.93408,2332.7046,296.7721,226.56442,2361.45,290.6846,325.32794,2402479,293.60135,440.36893,2395.4026,standing
247.15717,88.24211,2431706,255.61458,135.90312,2404.0332,263.8638,183.67816,2378.9683,217.83235,141.1853,2383427,227.55864,207.2349,2318.7234,266.07333,262.2125,2255703,292.7546,130.71074,2424.6394,307.66547,183.34015,2372.0857,296.67487,245.18178,2285.2986,249.0942,236.24026,2341.4285,236.69786,334.7682,2384.9038,214.54932,446.20078,2332.1577,295.23868,228.74072,2366.3782,286.94574,327.50797,2400321,292.94507,440.7056,2396.4924,standing
260.32422,86.78576,2443.1643,263.73215,134.07988,2408.7861,267.10678,182.16827,2380.5557,225.71327,134.68517,2377.4277,228.32944,203.07332,2314.2532,261.5895,262.0426,2258.1614,300.7739,133.49014,2440.1443,308.94888,187.82008,2381.4521,295.25253,248.86789,2291.8774,247.16116,232.5764,2333.3367,235.49365,330.80847,2387.6233,215.84518,444.5287,2334.0793,293.58887,230.26402,2371314,284.3477,328.27536,2412.5825,294.61548,440.67123,2397652,standing
265.47818,85.90929,2445.4998,266.7213,133.13245,2410.2224,268.02194,181.27408,2381.2937,228.72975,131.87527,2375.8643,228.23943,200.51694,2313293,259.93182,260.4947,2258454,303.64496,134.3543,2444.5806,309.05603,188.93277,2385.3633,294.48715,249.50058,2293.0205,245.95415,230.6937,2331.5762,233.41103,328.67297,2389.2163,214.80379,444.36066,2334.8044,292.34497,230.5075,2373.1538,281.0951,328.63995,2406999,293.57242,440.72043,2396.5527,standing
269.98758,85.99702,2445.7007,269.5556,133.26161,2410.0388,269.17157,181497,2381.6729,231.64006,130.51665,2373044,228.16112,198.00288,2314859,257.81293,258.87332,2258.4287,306.3247,135.92357,2447.0337,309.46616,189.7535,2387212,294.2059,250.37784,2297599,245.41786,230.14198,2330.9255,232.68416,328.39877,2385.1836,215.6848,445.78836,2334.7708,291.69858,231.6342,2375.6885,280.2951,329.9012,2405.0554,294.45734,441.79874,2394.9727,standing
282.4209,82.88261,2430.9893,272.44446,140.63351,2393.7583,268.20123,189.69547,2378.1943,234.40762,135.5394,2358.4365,228.96234,196.56282,2311.0981,254.79614,259.4303,2255.5889,309.3751,145.57948,2429.08,310.76715,195.36635,2392157,290.11404,254.0931,2298.6453,240.62854,237.1994,2341.2476,228.13342,334.70905,2380793,214.35909,450.56378,2344.9102,286.75818,241.56866,2384.0132,276.15634,339.0853,2409307,293.13568,448.1277,2394.3813,standing
288.4533,88.71786,2445.1604,279.01132,137.76434,2405.6816,270.6807,185.47205,2377248,241.92824,128.86745,2366.1182,230.69363,196.27483,2308.1138,253.65118,260.5604,2254.7896,314.89444,146.37334,2445.2454,309.79605,203.10754,2388.1846,282.6988,259.44724,2291.9084,239.0357,229.83034,2324.7695,228.66609,328.88086,2385.9316,215.89357,444614,2332.5557,284.79254,238.74799,2372.8591,274.65634,334.7186,2434.0754,295.10275,441.81363,2386.0647,standing
294.67215,91.34516,2430.5405,283.69162,139.15352,2402.8071,272.97195,186.81004,2379.8306,247.0544,128.4974,2360.5635,230.86807,192.6337,2310.1357,250.31725,257.97098,2255.7407,319.0629,149.4414,2445.0505,311.0679,205.20088,2394515,281.34128,259.99176,2295.6914,239.32678,229.91443,2331.2573,226.92413,329.0583,2375.7068,216.33064,446.0081,2338.9502,284.27167,240.75932,2382451,274.70145,338.2531,2419047,295.73685,443.26962,2386.9158,standing
298.23187,92.4106,2431.2854,285.5039,139.45372,2403165,273.0026,186.63544,2379.1245,249.26329,127.452354,2361.2622,231.42464,192.04445,2311.5623,249.21454,257.88263,2257.8472,320.50235,151.04373,2445.0679,311.61194,206.86708,2395978,280.28693,261.03082,2299.5015,237.71313,228.44856,2329.6929,223.89731,327.19,2376.9326,214.66222,444.4691,2338759,282.29828,240.97716,2380475,272.29547,338.41666,2419.5042,293.78116,442.82687,2386.4236,standing
303.6369,94.68346,2455.5664,289.24658,139.60298,2415.0444,274.5596,185.29265,2380042,254.0769,125.33498,2370.5127,232.39612,187.83562,2313.22,245.4505,254.7443,2259.7117,323.14276,153.35435,2459.5764,311.9094,208.64172,2401.2048,277.67606,260.5998,2300.7664,237.30893,224.5898,2318.0737,224.09753,323.17426,2375.8264,215.44386,445.90543,2323.7993,281.05634,239.92633,2372.0054,271.9052,336.55515,2428.9941,295.03348,442.63968,2378562,standing
306953,97.39594,2445.1648,290.39813,142.36224,2409704,273778,187.80284,2378067,255.66379,126.816414,2364.3357,232.72958,184.46632,2315.2566,242.14148,252.02452,2263.3328,323.84875,157.33351,2455.0725,311.03787,210.97292,2401.7083,276.1926,262.08633,2295.2524,234.87717,225.9665,2318.9712,222.39215,323.14655,2393.9868,214.26875,447.99677,2343871,278.03717,242.77441,2373.8882,270.54834,339.10364,2435.5737,294.12628,443.76126,2395.1567,standing
311.10098,94.30793,2446.1016,293.7184,139.75366,2417.1206,276.84482,185.12354,2388.8062,259592,123.78328,2365.4346,232.2986,187.44893,2312.6997,239.62837,255.22337,2255.2378,326.41592,155.05533,2468.8066,310.03,213.37943,2401.1348,273.18097,262.46622,2287.4885,238.1137,222.99167,2329183,224.72827,320.6973,2392.0317,218.69946,442.86584,2347186,280.45746,239.94717,2391.8003,273.08197,336.01956,2448246,297.36462,437.8414,2403.73,standing
314.2571,94.207985,2454.6348,295.02005,138.7077,2423.2869,276.28464,183.02002,2391.7363,261.5267,121.337944,2374.2258,233.20872,183.41315,2317.7131,240.37497,250.88947,2258735,327.18414,155.3881,2472348,312.06448,209.85516,2414.0632,274.4179,257.34778,2297.6072,235.89407,218.94281,2330.4663,219.00569,317.02762,2379.8423,213.53732,443.8707,2333587,277.67642,237.85315,2389905,267.58456,336.03516,2408.5083,292.07776,439.2097,2386.5588,standing
315.31595,94.31483,2459886,295.31396,138.41052,2425936,275.70316,182.13304,2391.4375,262.07687,120.39553,2379385,232.39264,181.04358,2319.5183,240.3114,248.33667,2261203,327.29953,155.74716,2472487,311.1513,210.68243,2413.3093,273.1064,257.89163,2296.1238,234.4808,217.06741,2328.7615,219.62938,315.55646,2379.3416,214.34927,444.96194,2333.2722,276.0587,236.96567,2385.1165,267.5899,335.06778,2412807,293.14178,439.9092,2387.7346,standing
315.71335,94.17868,2459.0369,296.0084,138.93745,2427.8613,276.95587,183.0196,2395685,262.8635,121.19597,2376.6162,232.41823,180.95543,2318.4849,239.07458,248.63531,2264.0078,327.78302,155.94547,2479.1062,309.39746,212.78703,2408984,270.45688,259.0732,2287.8237,236.4241,218.54616,2332.4834,222.03679,317.35526,2377192,217713,444.33173,2340.0396,277802,237.80507,2394.5344,270.95883,335.67642,2423.3237,296.0954,438.81467,2398.1162,standing
313.35828,98.36975,2475.5818,295.70767,142.40279,2433.1702,278.16968,186.6317,2394769,262.83575,125.09138,2375.1067,233.72165,181.05869,2320.7954,238.43117,248.33961,2256.4587,327.04727,158.90723,2491.2336,310.89035,210.32323,2414.3748,271.41327,256.1729,2295.8235,239.1672,222.94424,2321.2322,220.83035,320.8881,2373.2996,216.1247,449.81342,2329.0002,280.33905,241.38513,2391.5037,269.08722,339.26395,2414058,295.76028,444.65033,2383.7021,standing
312.80444,101.22893,2490.9348,295.66925,144.18379,2440.1846,278.3333,187.9859,2395.9648,263.10315,126.622986,2381.0269,232.77922,183.7648,2319.0403,237.02916,250.8997,2249135,326.6937,160.91328,2499342,310.60596,213.25557,2412.9094,269.67212,257.94717,2293.3782,239.53186,223.88635,2315935,220.24614,320.78568,2381.4968,215.16232,447.03604,2334.3271,280.53473,242.69763,2387.5554,268.15613,339.45676,2428032,295.64694,442611,2384.3591,standing
313.39713,100.63254,2486.7712,295.73758,143.86299,2441.2715,278.18256,187.75974,2399.9883,263.08627,126.39222,2383035,232.60187,184.14253,2321.0776,236.77014,251.10956,2249096,326.86737,160.51965,2499.5078,310.3763,214.37575,2412461,268.8391,258.36758,2291.1433,239.1969,223.70052,2323449,220.12973,320.58862,2386.2168,215.96606,444.72876,2344.5947,280216,242406,2393.9614,267.76193,338.60352,2439.1296,295.8037,440.41534,2393.6685,standing
312.81213,101.45906,2492.4136,295.45245,144.58292,2444.1296,278.02332,188.3653,2401.0955,262.99976,127.0159,2384242,232.78954,183.6361,2322.8574,235.25577,250.68365,2251.1348,326.35284,161.30965,2504.0173,310.79587,213.44089,2415.0422,269.35565,257.1387,2292.1343,239.2277,224.21658,2321804,219763,321.6051,2377758,215.61664,446.77933,2335.4526,280.06052,242.98625,2394.3188,267.03833,339.70877,2429974,295.1139,441.86597,2390.1597,standing
312.83002,103.52677,2492146,295.13916,146.1682,2443793,277.25687,189.77327,2400.1309,262.5632,128.47269,2387.0806,232.1744,185.06242,2324971,235.99353,251.85767,2251374,326.23746,163.06104,2500.5054,308.47778,216.29747,2406094,265.5629,260.03452,2289.1384,237.90147,225.29562,2322137,219.3312,323.06253,2375053,215.5181,446.1513,2337366,278.9247,244.41426,2390.8005,267.79922,341.56454,2425775,295.0652,442.03708,2385.8252,standing
312.9392,104.98961,2496.0715,294.95178,147.13902,2446.8318,276.7275,190.52695,2402.5444,262.53638,129.20639,2390.3237,231.94028,184.5019,2327.0774,233.74622,251.56425,2256.3748,325.90378,164.26205,2503.3396,308.1454,216.81383,2406.0547,265.3044,260.44623,2287.3755,237.08815,225.67978,2324047,219.25659,323.06622,2382.7812,214.98633,446.59125,2337.6453,277.9565,245.1271,2392.4673,267.47446,341.63412,2437.0518,294.80157,442.50894,2388.7627,standing
313.61185,105.623436,2497074,294.82523,147.45093,2446953,275.95013,190.57823,2402.6765,262.5227,129.15282,2391861,231.98167,184.84222,2327.7717,232.97829,252.02592,2258.2957,325.70523,164.94324,2502.0447,307.44122,217.80249,2406.5784,264.7231,261.1489,2284.5696,235.6946,225.18837,2325.0442,218.10109,322.89987,2379717,214.38972,445.3279,2339.0654,276.46146,245.17863,2391756,266.87772,342.08975,2432277,294.00208,442.21915,2387.5356,standing
314.58347,106.17308,2504.0552,295.4083,147.53119,2451.9905,275.90427,190.17235,2406.1611,263.49564,128.68814,2396.7969,231.79518,183.23279,2327.9253,233.73868,250.40033,2259813,325.9159,165.54462,2507.1843,306.62488,218.91231,2408.0295,264.13394,262.07056,2282.8533,235.17178,223.96771,2326.9177,218.61574,321.52374,2385.4954,215.34035,445.76227,2341.4392,275.54233,244.67789,2393.7458,267.65076,341.3794,2438.7507,294.14218,441.73145,2394.1218,standing
314.22668,106.511795,2500.0579,294.78653,147.98328,2449.6426,274.99872,190.66258,2405.1462,262.90735,129.01721,2394.0896,231.59387,182.79434,2327.4604,233.28375,249.96262,2259039,325.25186,166.10818,2505.1953,305.62918,219.79585,2407.8545,263.37354,262.50623,2277.6763,234.02663,224.39496,2327019,218147,322.72098,2376.4185,214.39636,447.1476,2335.9888,274329,245.21016,2394281,267.11636,342.13013,2436.5173,293.88684,441.91003,2390565,standing
311.88806,104.744064,2509.2852,293.54062,146.2598,2454.4644,275.07944,189.05743,2406.4053,261.30643,128.00214,2399.3215,230.41092,184.76855,2328.5024,233.08302,252.23766,2266114,324.35825,163.71512,2509.6072,303.96542,221.32147,2404.7854,260.97784,263.34732,2272.8503,235.1852,223.44623,2324.9612,221.1817,322.8745,2364583,217.37283,444.23462,2329583,275.9692,243.46904,2391.7312,272.4237,340.75592,2433.7224,297.53204,439009,2384.2393,standing
311.1614,99.99084,2502.4421,286.5189,149.72993,2433.2932,271.1013,194.68474,2395311,252.47609,134.52992,2380532,230.75818,181.84549,2333908,233.85118,249.0354,2271.2983,319.1167,164.28477,2486.0542,305.91788,218.05414,2415401,263.88657,260.18613,2282.6514,233.89992,233.01447,2325.7412,219.77104,327.08514,2367.4265,215.62112,451.1589,2335.2505,275.91086,248.94844,2388.9167,269.77716,343.5307,2448199,295.62354,446.63693,2385176,standing
307.8933,103.09016,2497.8638,289.2549,147.79091,2444.8538,272.99432,192.08609,2402.8442,256.24945,131.29622,2385.3164,228.15475,190.90625,2326.0684,233.08528,258456,2264.9548,320.69107,163.50136,2504391,304.10336,218.8862,2408833,262.35043,260.91675,2271.8032,235.19974,229.13486,2324.8916,221.7238,328.02078,2363.0474,216.68996,444.57108,2335.8494,276.48184,246.51588,2396.7778,272.21484,342.3106,2449917,295.04385,440.25348,2391.8296,standing
305.31393,102.828636,2496.9717,288.62317,146.80074,2446.6406,273.02545,191.26375,2404189,255.55453,130.62642,2385.4504,227.24774,189.22398,2335136,234.44681,255.56964,2265.3254,320.07803,162.18575,2507.8308,304.81235,218.55222,2413.0798,264.24677,260.31247,2269.5652,235.84775,228.73203,2324.7444,222.69405,328.39633,2356702,216.51956,445.85052,2334.4856,277.23795,245.65327,2398.7302,273.42438,342.41592,2440084,295.99625,440.36032,2390971,standing
302.37085,101.61615,2488003,286.86267,145.87637,2443.1643,271.9912,190.80577,2403.2207,253.36758,130.38622,2382.2883,225.54643,187.35223,2340.1917,236.46423,252.58223,2267.8916,318.72916,160.61339,2504.0405,305.96765,216.7959,2418.97,267.2201,257.85202,2265695,235.38533,229.10329,2326.4436,222.56781,329.14633,2354.4382,215.32237,446.31232,2339.01,277.1971,245.15443,2400.1104,273.97107,342.39456,2435.6328,295.06186,440.5406,2392371,standing
296.2413,98.99657,2480.8154,283.2422,144.0391,2439599,270.69168,189.81068,2401871,249.19342,130.11708,2375.6326,220.38487,186.96172,2341983,240.69556,247.90245,2256541,315.55103,157.24968,2503566,307.7427,214.26448,2433.8276,272.17972,251.46184,2256.6296,236.25941,229.98216,2325.4207,225.98763,330.8765,2346.7812,216.2702,447.56683,2329.0088,278.52948,243.87662,2402.8655,277439,341.48978,2433.3347,295.68237,441.11685,2390.4333,standing
294.32852,97.499245,2472444,281.52176,143.11127,2436.0737,269.30145,189.2225,2401.3943,247.26987,129.56917,2371.4084,218.12927,187.07367,2340.3774,242.49706,245.59802,2247.9714,314.00223,155953,2500739,308.42242,213.29668,2443.1062,274.73013,247.49538,2251.7942,235.1849,229.90791,2327.5767,225.51791,330.53952,2353.4834,214.87341,446.73364,2333.6807,277.56033,243.24174,2405853,277.20908,340.9246,2433.7095,293.65067,440.34604,2396706,standing
289.85226,96.0227,2461.6794,278.10687,142.17058,2430053,266.84616,188.85593,2399.3726,243.86446,129.25209,2359.9194,213.60486,192.09477,2320142,250.79718,239.56902,2209.0867,310.42822,154.36429,2500.1865,306.06155,211.89763,2451.8008,281.64166,241.65746,2231.1458,233.84973,230.5437,2326239,226.82803,331.94138,2343.6377,215.49478,445.96204,2330.8562,275.98264,242.73904,2411.1453,278.39505,340.92252,2424318,294.26514,440.43845,2389.3367,standing
288.38284,96.38724,2475.1838,277.0401,141.67732,2434.6704,265.81973,187.80968,2396.0283,244.65553,127.42147,2351.4397,212.39711,195.08122,2277.2488,264.83347,232.94337,2190.5835,307.2837,154.99069,2517901,302.78024,212.25594,2482.1306,304.97278,231.12903,2241492,233.69165,228.68665,2306858,226.81386,330.39957,2334584,215.9188,446573,2321.5706,273.90936,241.93817,2407.9148,277.3028,340.0364,2426.1057,292.16873,439.4083,2397.4211,standing
288.09775,97.67633,2479.7527,276.05957,142.0097,2433.2085,264.10443,187.6156,2388.6218,246.15605,125.94621,2336.3499,214.30896,192.30177,2240.7363,276.29654,228.13214,2192724,303.67346,156.84326,2530.0671,304.24683,215.08641,2546.4478,323.14072,220.50156,2310.3154,232.55511,227.39685,2285376,225.43243,329.13538,2327.5586,215.0601,446.87994,2323067,269.89938,242.14699,2402.6943,274765,339.82654,2431565,292.20563,441.4317,2389.5474,standing
289.30984,99.0143,2492.6033,275.38904,140.23354,2427.4229,260.8847,183.40979,2362.64,253.79523,119.30749,2308.4702,224.10837,188.38232,2197.1938,292.0948,223.15681,2215772,294.96533,159.20448,2546.3752,317.06927,213.50232,2649.5132,327.25122,214.28587,2391.9377,230.89314,218.65085,2225.1409,226.41379,322.22543,2288.0886,215.16812,445.3186,2303.8162,259332,238.75412,2370573,269.70828,336.3364,2415.2007,289.83426,440.59384,2372.0908,standing
290.0018,101.28074,2503198,276.0299,140.76047,2428148,261.2252,182.79385,2353.6191,260.56375,118.35418,2299.5647,231.16936,185.32874,2179.9763,299.24643,220.81657,2234511,289.9404,160.91306,2556.7312,319.54196,212.8627,2716.2834,326.11954,213.40427,2453.0417,234.44826,216.33151,2200.2693,232.71188,319.48013,2281.9478,219.67155,447.1817,2305.9888,255.72047,238.06932,2357.9116,271.43292,334.44513,2417.1875,291505,441.42184,2378378,standing
275.16345,94.05023,2439.2803,268.59274,141.97333,2413.9175,262.33368,190.30139,2392.3418,230.94609,135.96819,2389.3306,207.74265,199.86594,2418408,225.22421,252.52815,2234.1323,305.48026,147.85736,2438.5042,318.38843,202.84555,2351.5679,273.30716,235.48341,2212.6123,232.77293,236.43915,2355886,227.13805,335.8083,2387.3699,214.39178,445.59195,2338837,278.8592,242.54077,2385.6465,278.96637,341.6314,2403.1038,293.42197,439.41428,2389073,standing
276.09372,92.753426,2446244,267.28055,140.43594,2418.6543,258.6529,188.21649,2395.0386,230.04381,133.56575,2408.2986,210.45552,198.19443,2435.0647,221.4323,254.76314,2267.5515,304.19977,147.24759,2429.0103,314.24335,204.81929,2343304,272.1774,247.12556,2215.9746,226.87599,232.97342,2365.1594,226.34593,332.22394,2394.9182,213.06488,445.17206,2340.3025,272.70975,240.90298,2377686,276.90445,339.67456,2404.9727,292.31244,439.86923,2391.0942,standing
276.94672,92.37873,2447353,268.03918,139.8723,2420.4502,259.43143,187.57779,2395.7563,230.78738,133.06766,2410.9824,212.06137,197.06046,2455.5112,214.10753,256.2394,2296.5874,305.0007,146.62392,2429.9182,310.74597,205.78108,2344.0227,276.6138,257.89124,2229491,227.6281,232.31386,2365334,229.18655,332.1826,2385.0469,216.68219,446.92242,2335.2178,273.54965,240221,2376.7908,280.6746,338.74762,2407.2654,295.69843,439.89767,2396.7573,standing
277.2699,92.69384,2447.6992,268.43454,140.06604,2420.0862,259.85992,187.7838,2395273,231.14012,133.20096,2409.4531,212.48611,196.4748,2464.1277,208.10394,258.28638,2325347,305.40268,146.87106,2430719,309.82867,207.23537,2340.0073,279.75507,263.18222,2230.1038,228.05539,232.52866,2364.0251,228.38736,332.62085,2380.7036,215.5303,447.34518,2331.4724,274.03134,240.45094,2376.8945,279.8618,339.48196,2399.4666,294.83365,440.63855,2394.7087,standing
277.47925,92.5271,2447.7083,268.60114,139.87247,2420.4255,260.16245,187.54904,2394.4336,231.29807,133.17848,2410.7412,210.89839,196.22194,2466.4607,202.37555,261.64514,2361.4734,305.60687,146.51309,2430.1096,309.78918,209.60457,2330.7483,291.0641,271.93146,2235.6233,228.45482,232.37648,2362.5793,228.72807,332.34064,2383.4883,215.29697,446.66895,2334148,274.50824,240.14835,2374304,279.62057,339.3088,2397.7058,294.88132,439.91492,2395.4995,standing
277.11798,92.28828,2455.8635,268.49667,139.21486,2423.5996,260.35913,186.6598,2393764,231.26178,132.98021,2416.7485,210.24626,195.78029,2462.5298,200.97977,262.4444,2372.3384,305.52164,145.41437,2430451,309.9247,210.9172,2326.3462,296.5292,273.80298,2230.7427,228.89735,231.6051,2359.7798,228.25514,331.73282,2379.7976,215.68779,446.24475,2333.5547,275.05396,238.9867,2368.0767,279.8474,338.4615,2391.0627,294.61746,439.43658,2389985,standing
277.43118,92.93068,2448.2598,268.87872,140.43228,2420.7341,260.87762,188.23369,2396.1104,231.67188,134.50899,2417.3464,207.24068,194.86926,2452.5986,196.6132,263.06458,2385.5977,305.9816,146.33904,2424122,309.9531,212.42598,2315.5957,306.45877,276.01996,2223.1992,229.71568,233.45288,2369.4355,227.30728,333.1203,2389358,214.94626,446.47882,2341925,275.66528,240.5965,2373.5376,278.30807,339.93814,2395.5352,293.4056,439.98636,2399.6367,standing
275.57468,93.05566,2447.0854,267.5835,140.71803,2421.1045,259.96536,188.65665,2398.1616,230.5104,135.44125,2422961,205.27788,200.60883,2434.6318,193.12262,270.3237,2386.7861,304.71347,146.0029,2419.2478,309.81808,214.88759,2309.6401,310.37476,279.98782,2224695,229.32008,234.21793,2376343,227.16595,333.9393,2389.5842,214.85838,446.84872,2340991,275.10178,240.82794,2374.0947,277.69852,339991,2399167,293.70792,440.83722,2394.7146,standing
